id,created_at,text,media_url
252484621386792961,2012-09-30 19:06:39,b'RT @PabloHasel: Esto es terrorismo y todos los responsables deber\xc3\xadan ser castigados. Muerte al capitalismo http://t.co/fktjk2Ok',http://pbs.twimg.com/media/A3-7XoUCAAA4O5D.jpg
252484443703500801,2012-09-30 19:05:56,b'RT @PabloHasel: jojojo http://t.co/XEVCbWD4',http://pbs.twimg.com/media/A4CMwScCYAAHkXi.jpg
252483020295135233,2012-09-30 19:00:17,b'RT @PabloHasel: bien dado http://t.co/u9tNYg6z',http://pbs.twimg.com/media/A4D_uAICcAILcUM.jpg
252001617895899136,2012-09-29 11:07:22,"b'RT @acampadaxixon: #NiT\xc3\xadteresNiTroika #29S los mercados no tienen fronteras, nosotros tampoco :D http://t.co/wMFF8DoC'",http://pbs.twimg.com/media/A39B9J4CEAAUqyD.jpg
251677135075414016,2012-09-28 13:37:59,b'RT @laurita__19: ya estoy lista en black ops ll xDD http://t.co/b73cu71P',http://pbs.twimg.com/media/A34iwxeCYAEGE2a.jpg
250684822794670080,2012-09-25 19:54:53,b'RT @Davelotodo: Ellas no tienen la culpa. #25sMAD http://t.co/rGN48Tk9',http://pbs.twimg.com/media/A3qcL3nCUAABOhs.jpg
250683600545128448,2012-09-25 19:50:02,b'RT @JefedelaM: La polic\xc3\xada inmovilizando a Hulk. https://t.co/GqjLvg4x',http://pbs.twimg.com/media/A3qZ3MzCAAAv3vR.jpg
250671525039071232,2012-09-25 19:02:03,"b'RT @reyesmontiel: \xe2\x80\x9c@elgiro80: ""\xc3\x89sta imagen vale m\xc3\xa1s que mil palabras #hoyes25S 25-S http://t.co/JGTNWLng @juanantoGil""\xe2\x80\x9d buen\xc3\xadsima foto'",http://pbs.twimg.com/media/A3p0suTCMAEFR9f.jpg
250667577662124032,2012-09-25 18:46:22,"b'RT @eldiarioes: FOTO a\xc3\xa9rea. Cae la noche. Miles de personas siguen concentradas en Neptuno, absolutamente lleno. #25S http://t.co/ycAQg18r'",http://pbs.twimg.com/media/A3qJ7F3CMAAZ_jT.jpg
250276512094384128,2012-09-24 16:52:25,b'RT @Guillecascon: Vicios y virtudes http://t.co/3XMSYC9q',http://pbs.twimg.com/media/A3kpClRCUAA0x1I.png
243444532866338816,2012-09-05 20:24:34,"b'RT @Tercerarepblica: Si Dios toca tu vida, ten por seguro que subir\xc3\xa1s... http://t.co/6BvLbPaW'",http://pbs.twimg.com/media/A2DNKg6CUAEAY7A.jpg
243440217351155712,2012-09-05 20:07:25,b'RT @MelanieIglesias: Friendfriez! \xf0\x9f\x8d\x9f http://t.co/FSlNvlpH',http://pbs.twimg.com/media/A1v0-3OCMAAnd9O.jpg
242531776520675328,2012-09-03 07:57:36,b'RT @Puta_Espanya: PELICUL\xc3\x93N!!! (No Apta Para Menores de 18...eeeh @neuspunk ?) http://t.co/COMRLSgK',http://pbs.twimg.com/media/A12kjvxCQAADqXv.jpg
242367965864017920,2012-09-02 21:06:40,b'RT @bysTaXx: WTF? @WillyrexYT http://t.co/wombBiuZ',http://pbs.twimg.com/media/A1fa8tDCcAE9TPp.jpg
239679964813856768,2012-08-26 11:05:31,b'RT @_Eskizofrenico: \xc2\xa1Listo para comer! http://t.co/AZuJObkX',http://pbs.twimg.com/media/A1ODOspCUAATvvN.jpg
229527889828265985,2012-07-29 10:44:48,b'RT @_Eskizofrenico: \xc2\xbfPuede haber algo m\xc3\xa1s bonito que un parto? http://t.co/eE98J9Eo',http://pbs.twimg.com/media/Ay9yJiOCcAEbCy5.jpg
228775261590679552,2012-07-27 08:54:07,"b'RT @Mr_BULIVED: Omanyte capturado, ya me quedan 250 :D http://t.co/pC8nOC6p'",http://pbs.twimg.com/media/AyzFyvZCQAExnA0.jpg
226666506665226240,2012-07-21 13:14:41,b'RT @LuisCalles9: #FormasDeDemostrarTuRetraso Nada m\xc3\xa1s que decir. http://t.co/LAZttkN8',http://pbs.twimg.com/media/AyVGAWyCIAAjut3.jpg
